Timestep,Phase Type,Phase Name,Component,Mole Percentage
1,gas,gas_ideal,Ce,2.3047263607391426e-160
1,gas,gas_ideal,Ce2,1.2948414451011787e-196
1,gas,gas_ideal,CeF3,1.7371509756579562e-15
1,gas,gas_ideal,Cf,3.974774904588875e-80
1,gas,gas_ideal,Cf2,2.7944712935232475e-166
1,gas,gas_ideal,Cf2F4,8.714054619958105e-26
1,gas,gas_ideal,CfF,1.6200556407891952e-53
1,gas,gas_ideal,CfF2,1.5638946695828886e-21
1,gas,gas_ideal,Cs,2.155243416630667e-36
1,gas,gas_ideal,Cs2,4.1300300096162926e-104
1,gas,gas_ideal,Cs2Be2F6,4.997312915399017e-20
1,gas,gas_ideal,Cs2Bk2F6,9.055435538890253e-38
1,gas,gas_ideal,Cs2Cf2F6,3.251101412931829e-37
1,gas,gas_ideal,Cs2Dy2F6,3.1422189238614025e-30
1,gas,gas_ideal,Cs2Er2F6,5.818153538616244e-32
1,gas,gas_ideal,Cs2F2,4.279523291770253e-24
1,gas,gas_ideal,Cs2HfF6,6.624539809200599e-38
1,gas,gas_ideal,Cs2Ho2F6,1.0855882104835776e-31
1,gas,gas_ideal,Cs2In2F6,2.311606770124969e-30
1,gas,gas_ideal,Cs2Mn2F6,4.838066757094286e-38
1,gas,gas_ideal,Cs2Pm2F6,3.229312940455377e-26
1,gas,gas_ideal,Cs2Pr2F6,1.4686288205306635e-25
1,gas,gas_ideal,Cs2V2F6,2.143305049468488e-42
1,gas,gas_ideal,Cs2ZrF6,2.393089903745312e-25
1,gas,gas_ideal,CsBeF3,5.241654140608764e-10
1,gas,gas_ideal,CsBkF3,9.498196729121556e-28
1,gas,gas_ideal,CsCfF3,3.410062461792519e-27
1,gas,gas_ideal,CsDyF3,3.295856215488206e-20
1,gas,gas_ideal,CsErF3,6.102629373560113e-22
1,gas,gas_ideal,CsF,9.89911231921109e-13
1,gas,gas_ideal,CsHf2F9,2.1197018593360596e-32
1,gas,gas_ideal,CsHfF5,3.587993744582728e-27
1,gas,gas_ideal,CsHoF3,1.1386675268908902e-21
1,gas,gas_ideal,CsInF3,2.4246316777058025e-20
1,gas,gas_ideal,CsMnF3,5.074621717547583e-28
1,gas,gas_ideal,CsNpF5,2.964556953469927e-16
1,gas,gas_ideal,CsPmF3,3.3872086523739e-16
1,gas,gas_ideal,CsPrF3,1.5404367243905634e-15
1,gas,gas_ideal,CsUF5,2.516276138179633e-12
1,gas,gas_ideal,CsVF3,2.2481009249021865e-32
1,gas,gas_ideal,CsZr2F9,7.657342645117892e-20
1,gas,gas_ideal,CsZrF5,1.2961491442676386e-14
1,gas,gas_ideal,Dy,3.841655899631099e-73
1,gas,gas_ideal,Dy2,2.7008817829455767e-159
1,gas,gas_ideal,Dy2F4,8.422212614309609e-19
1,gas,gas_ideal,DyF,1.5657984312478173e-46
1,gas,gas_ideal,DyF2,1.511518344565516e-14
1,gas,gas_ideal,Er,7.113235712780186e-75
1,gas,gas_ideal,Er2,5.000970741885226e-161
1,gas,gas_ideal,Er2F4,1.5594625108013383e-20
1,gas,gas_ideal,ErF,2.8992428294363105e-48
1,gas,gas_ideal,ErF2,2.7987374585314293e-16
1,gas,gas_ideal,Es,5.898039568518785e-168
1,gas,gas_ideal,EsF3,2.339844842469301e-28
1,gas,gas_ideal,Eu,2.2208290169583054e-157
1,gas,gas_ideal,EuF3,8.810377178668311e-18
1,gas,gas_ideal,F,1.8193951866171534
1,gas,gas_ideal,F2,31.51093919367891
1,gas,gas_ideal,Gd,1.5760985254275387e-163
1,gas,gas_ideal,Gd2,8.854837290236627e-200
1,gas,gas_ideal,GdF3,1.1879592900136935e-18
1,gas,gas_ideal,He,22.834248970665172
1,gas,gas_ideal,Hf,2.1572792437518793e-172
1,gas,gas_ideal,HfF,9.153490489589045e-146
1,gas,gas_ideal,HfF2,1.912595667063836e-76
1,gas,gas_ideal,HfF3,6.2506992984788336e-49
1,gas,gas_ideal,HfF4,1.0123868619604906e-20
1,gas,gas_ideal,Ho,1.3272329059266255e-74
1,gas,gas_ideal,Ho2,9.33113030161647e-161
1,gas,gas_ideal,Ho2F4,2.909744655552162e-20
1,gas,gas_ideal,HoF,5.409592259941741e-48
1,gas,gas_ideal,HoF2,5.222062926072411e-16
1,gas,gas_ideal,In,2.8261550201489e-73
1,gas,gas_ideal,In2,1.9869324086088327e-159
1,gas,gas_ideal,In2F4,6.195890283400489e-19
1,gas,gas_ideal,InF,1.1518962688556323e-46
1,gas,gas_ideal,InF2,1.1119645457968248e-14
1,gas,gas_ideal,La,5.961853808484981e-172
1,gas,gas_ideal,La2,5.784278493517518e-197
1,gas,gas_ideal,LaF3,7.395254338116605e-17
1,gas,gas_ideal,Li,1.5311362295864675e-33
1,gas,gas_ideal,Li2,1.0671387683905083e-66
1,gas,gas_ideal,Li2BeF4,9.174719455833329e-07
1,gas,gas_ideal,Li2BkF4,1.6625150761260115e-24
1,gas,gas_ideal,Li2CfF4,5.968796409406199e-24
1,gas,gas_ideal,Li2DyF4,5.768895721219208e-17
1,gas,gas_ideal,Li2ErF4,1.0681725833753558e-18
1,gas,gas_ideal,Li2F2,1.2093449176735774e-07
1,gas,gas_ideal,Li2HfF6,5.813937752419544e-24
1,gas,gas_ideal,Li2HoF4,1.9930645617679316e-18
1,gas,gas_ideal,Li2InF4,4.2439494918857173e-17
1,gas,gas_ideal,Li2MnF4,8.882354568623045e-25
1,gas,gas_ideal,Li2PmF4,5.92879428712032e-13
1,gas,gas_ideal,Li2PrF4,2.6963005201455076e-12
1,gas,gas_ideal,Li2VF4,3.93495922109457e-29
1,gas,gas_ideal,Li2ZrF6,2.100262982342599e-11
1,gas,gas_ideal,Li3F3,1.7271559762605288e-09
1,gas,gas_ideal,LiBeF3,3.456177730619386e-05
1,gas,gas_ideal,LiBkF3,6.262804667310469e-23
1,gas,gas_ideal,LiCfF3,2.248485234681972e-22
1,gas,gas_ideal,LiDyF3,2.173181318287221e-15
1,gas,gas_ideal,LiErF3,4.023877038303143e-17
1,gas,gas_ideal,LiF,8.146167976031499e-07
1,gas,gas_ideal,LiHf2F9,1.925133473098318e-29
1,gas,gas_ideal,LiHoF3,7.508006525136137e-17
1,gas,gas_ideal,LiInF3,1.5987239494721546e-15
1,gas,gas_ideal,LiMnF3,3.3460419365762476e-23
1,gas,gas_ideal,LiNpF5,2.0971692167981254e-12
1,gas,gas_ideal,LiPmF3,2.2334161696399813e-11
1,gas,gas_ideal,LiPrF3,1.0157143068673752e-10
1,gas,gas_ideal,LiUF5,1.7800490733623287e-08
1,gas,gas_ideal,LiVF3,1.4823252630570156e-27
1,gas,gas_ideal,LiZr2F9,6.954471722602076e-17
1,gas,gas_ideal,Lu,3.443230526769657e-173
1,gas,gas_ideal,Lu2,1.9344758957280565e-209
1,gas,gas_ideal,LuF3,2.5952804510271175e-28
1,gas,gas_ideal,Mg,1.138284176901542e-79
1,gas,gas_ideal,Mg2,1.0449749573817352e-170
1,gas,gas_ideal,MgF,7.26029285730356e-55
1,gas,gas_ideal,MgF2,2.8164449206965755e-30
1,gas,gas_ideal,Mn,5.914988150271915e-81
1,gas,gas_ideal,Mn2,4.158541045527387e-167
1,gas,gas_ideal,Mn2F4,1.2967660070100438e-26
1,gas,gas_ideal,MnF,2.4108559976531367e-54
1,gas,gas_ideal,MnF2,2.3272810815466797e-22
1,gas,gas_ideal,Nd,1.7068350232823281e-155
1,gas,gas_ideal,NdF3,6.771282355394739e-16
1,gas,gas_ideal,Ne,2.4165057038967674
1,gas,gas_ideal,Np,2.4106062617426e-161
1,gas,gas_ideal,NpF3,6.407052523287021e-38
1,gas,gas_ideal,NpF4,5.531431685874995e-11
1,gas,gas_ideal,Pm,3.948136463454974e-69
1,gas,gas_ideal,Pm2,2.7757430986342857e-155
1,gas,gas_ideal,Pm2F4,8.655654122671237e-15
1,gas,gas_ideal,PmF,1.6091982317895098e-42
1,gas,gas_ideal,PmF2,1.5534136443436455e-10
1,gas,gas_ideal,Pr,1.7955358011231757e-68
1,gas,gas_ideal,Pr2,1.2623540636072743e-154
1,gas,gas_ideal,Pr2F4,3.936423424887239e-14
1,gas,gas_ideal,PrF,7.318321094083244e-42
1,gas,gas_ideal,PrF2,7.064623622283387e-10
1,gas,gas_ideal,Pu,3.34388736968026e-141
1,gas,gas_ideal,PuF,2.4593638975393154e-102
1,gas,gas_ideal,PuF2,1.0675258347559489e-50
1,gas,gas_ideal,PuF3,5.968020458297961e-22
1,gas,gas_ideal,PuF4,1.2367806910487623e-132
1,gas,gas_ideal,PuF6,41.41863347710456
1,gas,gas_ideal,Ra,1.4791224162787944e-81
1,gas,gas_ideal,Ra2,3.530215814101967e-176
1,gas,gas_ideal,RaF,9.891842552899848e-54
1,gas,gas_ideal,RaF2,2.2132554000782187e-28
1,gas,gas_ideal,Rb,2.5978067826868343e-33
1,gas,gas_ideal,Rb2,9.20770268903976e-69
1,gas,gas_ideal,Rb2F2,1.1488420366741435e-19
1,gas,gas_ideal,RbF,1.9265245987649654e-11
1,gas,gas_ideal,Sc,1.7858171631625945e-173
1,gas,gas_ideal,Sc2,1.0033078614566434e-209
1,gas,gas_ideal,ScF3,1.3460313901819197e-28
1,gas,gas_ideal,Sm,2.0416185487810237e-156
1,gas,gas_ideal,SmF3,8.099421131646691e-17
1,gas,gas_ideal,Sr,1.3162730064354951e-67
1,gas,gas_ideal,Sr2,1.2083734068470973e-158
1,gas,gas_ideal,SrF,8.395555082649381e-43
1,gas,gas_ideal,SrF2,3.256840864920433e-18
1,gas,gas_ideal,Tb,1.503035845912192e-175
1,gas,gas_ideal,Tb2,1.4582675452595682e-200
1,gas,gas_ideal,TbF3,1.8644087421277296e-20
1,gas,gas_ideal,Tm,1.002848842578263e-149
1,gas,gas_ideal,TmF,7.375757510522553e-111
1,gas,gas_ideal,TmF2,3.201564315576108e-59
1,gas,gas_ideal,TmF3,1.789839712711313e-30
1,gas,gas_ideal,TmF4,3.7091682446828113e-141
1,gas,gas_ideal,TmF6,1.2421659000930794e-07
1,gas,gas_ideal,U,2.046090228716816e-157
1,gas,gas_ideal,UF3,5.4382201568232674e-34
1,gas,gas_ideal,UF4,4.6950049466402265e-07
1,gas,gas_ideal,V,2.620390458944013e-85
1,gas,gas_ideal,V2,1.8422693337646136e-171
1,gas,gas_ideal,V2F4,5.7447845810068685e-31
1,gas,gas_ideal,VF,1.0680298748946464e-58
1,gas,gas_ideal,VF2,1.0310054705833141e-26
1,gas,gas_ideal,Y,7.391696053041069e-172
1,gas,gas_ideal,Y2,7.171532527244037e-197
1,gas,gas_ideal,YF3,9.168871639303474e-17
1,gas,gas_ideal,Yb,3.0164894163898784e-164
1,gas,gas_ideal,YbF3,1.1966886829610814e-24
1,gas,gas_ideal,Zr,7.7930895224025e-160
1,gas,gas_ideal,ZrF,3.3066637540982074e-133
1,gas,gas_ideal,ZrF2,6.909179373396832e-64
1,gas,gas_ideal,ZrF3,2.2580414358386473e-36
1,gas,gas_ideal,ZrF4,3.657209176518491e-08
1,salt,MSFL,Anion:F,100.0
1,salt,MSFL,Cation:Ac[3+],6.609684938619226e-17
1,salt,MSFL,Cation:Ba[2+],0.00012742372842171297
1,salt,MSFL,Cation:Be[CN=IV,5.256590770172984
1,salt,MSFL,Cation:Be[Dimer,15.871913328771884
1,salt,MSFL,Cation:Bk[CN=IV,9.525262812129943e-18
1,salt,MSFL,Cation:Bk[Dimer,2.876087418593653e-17
1,salt,MSFL,Cation:Ca[2+],2.1490899365961538e-16
1,salt,MSFL,Cation:Ce[3+],0.0004622515431617013
1,salt,MSFL,Cation:Cf[CN=IV,3.4197797835417816e-17
1,salt,MSFL,Cation:Cf[Dimer,1.0325789223663541e-16
1,salt,MSFL,Cation:Cs[1+],2.2239753030087584e-05
1,salt,MSFL,Cation:Dy[CN=IV,3.305248094858171e-10
1,salt,MSFL,Cation:Dy[Dimer,9.979968687946942e-10
1,salt,MSFL,Cation:Er[CN=IV,6.1200194401069325e-12
1,salt,MSFL,Cation:Er[Dimer,1.8478976654402888e-11
1,salt,MSFL,Cation:Es[3+],9.933817942923045e-17
1,salt,MSFL,Cation:Eu[3+],3.740448140527645e-06
1,salt,MSFL,Cation:Gd[3+],3.161130049816886e-07
1,salt,MSFL,Cation:Hf[CN=VI,1.2077534366189628e-16
1,salt,MSFL,Cation:Hf[Dimer,2.6211528645642027e-22
1,salt,MSFL,Cation:Ho[CN=IV,1.1419122764660691e-11
1,salt,MSFL,Cation:Ho[Dimer,3.447925370940301e-11
1,salt,MSFL,Cation:In[CN=IV,2.431540913650805e-10
1,salt,MSFL,Cation:In[Dimer,7.341870106346199e-10
1,salt,MSFL,Cation:La[3+],0.00010893841007436427
1,salt,MSFL,Cation:Li[1+],73.99945307241401
1,salt,MSFL,Cation:Lu[3+],6.905976568733746e-17
1,salt,MSFL,Cation:Mg[2+],1.0745499880425417e-16
1,salt,MSFL,Cation:Mn[CN=IV,5.089082371139037e-18
1,salt,MSFL,Cation:Mn[Dimer,1.5366133269499618e-17
1,salt,MSFL,Cation:Nd[3+],0.0002874749852542883
1,salt,MSFL,Cation:Np[3+],4.530046358212544e-25
1,salt,MSFL,Cation:Np[CN=VII,6.294686493022159e-05
1,salt,MSFL,Cation:Np[CN=VI],0.00039660344128821976
1,salt,MSFL,Cation:Np[Dimer],0.00011412765074892183
1,salt,MSFL,Cation:Pm[CN=IV,3.3968608498558487e-06
1,salt,MSFL,Cation:Pm[Dimer,1.0256587083920213e-05
1,salt,MSFL,Cation:Pr[CN=IV,1.5448263563849912e-05
1,salt,MSFL,Cation:Pr[Dimer,4.664496649743606e-05
1,salt,MSFL,Cation:Pu[3+],2.35137519462281e-10
1,salt,MSFL,Cation:Ra[2+],1.1366018380990873e-16
1,salt,MSFL,Cation:Rb[1+],8.471507147079113e-07
1,salt,MSFL,Cation:Sc[3+],3.581755966950533e-17
1,salt,MSFL,Cation:Sm[3+],3.4386115482739574e-05
1,salt,MSFL,Cation:Sr[2+],0.00012425729637883943
1,salt,MSFL,Cation:Tb[3+],2.7464332504332294e-08
1,salt,MSFL,Cation:Tm[3+],7.05189389384308e-19
1,salt,MSFL,Cation:U[3+],3.845042525722352e-21
1,salt,MSFL,Cation:U[CN=VII,0.5342845379028394
1,salt,MSFL,Cation:U[CN=VI],3.366316759289738
1,salt,MSFL,Cation:U[Dimer],0.968700176091672
1,salt,MSFL,Cation:V[CN=IV,2.2545071184123794e-22
1,salt,MSFL,Cation:V[Dimer,6.807328770118998e-22
1,salt,MSFL,Cation:Y[3+],0.0001350653071407456
1,salt,MSFL,Cation:Yb[3+],5.080545211855305e-13
1,salt,MSFL,Cation:Zr[CN=VI,0.0004362963524458492
1,salt,MSFL,Cation:Zr[Dimer,9.46881540005212e-10
1,solid,bccsoln,As,0.004376416720583967
1,solid,bccsoln,B,1.917210541416662e-07
1,solid,bccsoln,Ir,6.264729957703275e-11
1,solid,bccsoln,Mo,7.095523148101252
1,solid,bccsoln,Nb,0.9757019311501944
1,solid,bccsoln,Os,4.2324895861244313e-14
1,solid,bccsoln,Re,6.276951564815759e-11
1,solid,bccsoln,Ru,0.9195302846665677
1,solid,bccsoln,Sb,0.4556686790574649
1,solid,bccsoln,Si,9.459084394132269e-11
1,solid,bccsoln,Ta,5.433532109611876e-11
1,solid,bccsoln,Tc,0.35538625671615076
1,solid,bccsoln,Te,90.19381309145804
1,solid,bccsoln,W,1.3432279804758603e-10
1,solid,cphsoln,As,0.0013335961725214778
1,solid,cphsoln,B,5.842187349128686e-08
1,solid,cphsoln,Ir,1.9090092253278225e-11
1,solid,cphsoln,Mo,2.162171273096393
1,solid,cphsoln,Nb,0.29731911835171154
1,solid,cphsoln,Os,3.213959801985044e-12
1,solid,cphsoln,Re,1.9127334338545404e-11
1,solid,cphsoln,Ru,69.8249413611039
1,solid,cphsoln,Sb,0.1388528664262729
1,solid,cphsoln,Si,2.428071048745805e-11
1,solid,cphsoln,Ta,1.655723868929022e-11
1,solid,cphsoln,Tc,0.09122479989605681
1,solid,cphsoln,Te,27.484156926408083
1,solid,cphsoln,W,4.093128712266085e-11
3,gas,gas_ideal,Ac,3.7609627012699027e-159
3,gas,gas_ideal,Ac2,1.739567379275465e-210
3,gas,gas_ideal,AcF3,2.0639974462443896e-28
3,gas,gas_ideal,Ba,5.121765760743586e-69
3,gas,gas_ideal,Ba2,3.621041346951004e-161
3,gas,gas_ideal,BaF,2.906524253114231e-41
3,gas,gas_ideal,BaF2,5.518352655929436e-16
3,gas,gas_ideal,Be,8.481445098162535e-63
3,gas,gas_ideal,Be2,1.6284928614391908e-147
3,gas,gas_ideal,Be2F4,1.3383092939665656e-08
3,gas,gas_ideal,BeF,2.9333805571755854e-36
3,gas,gas_ideal,BeF2,0.00024028526549962957
3,gas,gas_ideal,Bk,1.2897203224999955e-80
3,gas,gas_ideal,Bk2,2.4763472664573566e-165
3,gas,gas_ideal,Bk2F4,2.0350832602727568e-26
3,gas,gas_ideal,BkF,4.460608392118619e-54
3,gas,gas_ideal,BkF2,3.6538677846221967e-22
3,gas,gas_ideal,Ca,3.0289786731989495e-79
3,gas,gas_ideal,Ca2,9.098808077729101e-169
3,gas,gas_ideal,CaF,1.639384475979843e-54
3,gas,gas_ideal,CaF2,5.3964617612095305e-30
3,gas,gas_ideal,Ce,8.958360001462546e-146
3,gas,gas_ideal,Ce2,4.143532405968416e-197
3,gas,gas_ideal,CeF3,4.9163029878795e-15
3,gas,gas_ideal,Cf,5.01861343651817e-80
3,gas,gas_ideal,Cf2,9.636065624551691e-165
3,gas,gas_ideal,Cf2F4,7.919000744782089e-26
3,gas,gas_ideal,CfF,1.7357305162361887e-53
3,gas,gas_ideal,CfF2,1.4218082509253395e-21
3,gas,gas_ideal,Cs,2.6157392237616172e-36
3,gas,gas_ideal,Cs2,1.4969061537143457e-105
3,gas,gas_ideal,Cs2Be2F6,5.2957233976400524e-20
3,gas,gas_ideal,Cs2Bk2F6,8.052875434818045e-38
3,gas,gas_ideal,Cs2Cf2F6,3.133568429893845e-37
3,gas,gas_ideal,Cs2Dy2F6,2.3382976417582022e-29
3,gas,gas_ideal,Cs2Er2F6,2.8774474111168264e-31
3,gas,gas_ideal,Cs2F2,4.538934907730114e-24
3,gas,gas_ideal,Cs2HfF6,6.796060130408968e-38
3,gas,gas_ideal,Cs2Ho2F6,8.013653990018464e-31
3,gas,gas_ideal,Cs2In2F6,2.7021226176844134e-30
3,gas,gas_ideal,Cs2Mn2F6,4.909066098824534e-38
3,gas,gas_ideal,Cs2Pm2F6,7.239966485236213e-26
3,gas,gas_ideal,Cs2Pr2F6,4.785997625500199e-25
3,gas,gas_ideal,Cs2V2F6,2.089264857921466e-42
3,gas,gas_ideal,Cs2ZrF6,7.244760122540262e-25
3,gas,gas_ideal,CsBeF3,5.395867231337104e-10
3,gas,gas_ideal,CsBkF3,8.205157900833337e-28
3,gas,gas_ideal,CsCfF3,3.192825217335097e-27
3,gas,gas_ideal,CsDyF3,2.382515602665072e-19
3,gas,gas_ideal,CsErF3,2.9318608676692044e-21
3,gas,gas_ideal,CsF,1.0194725393041213e-12
3,gas,gas_ideal,CsHf2F9,6.027031131739161e-32
3,gas,gas_ideal,CsHfF5,3.5741592219757784e-27
3,gas,gas_ideal,CsHoF3,8.165194765890513e-21
3,gas,gas_ideal,CsInF3,2.7532206259706884e-20
3,gas,gas_ideal,CsMnF3,5.0018981185685415e-28
3,gas,gas_ideal,CsNpF5,3.4498725854626796e-16
3,gas,gas_ideal,CsPmF3,7.376876581407933e-16
3,gas,gas_ideal,CsPrF3,4.87650238080826e-15
3,gas,gas_ideal,CsUF5,2.587752869130521e-12
3,gas,gas_ideal,CsVF3,2.1287735287432885e-32
3,gas,gas_ideal,CsZr2F9,6.424957102006243e-19
3,gas,gas_ideal,CsZrF5,3.810137889615968e-14
3,gas,gas_ideal,Dy,3.744935598519547e-72
3,gas,gas_ideal,Dy2,7.190520976265966e-157
3,gas,gas_ideal,Dy2F4,5.909231338290162e-18
3,gas,gas_ideal,DyF,1.2952181079320872e-45
3,gas,gas_ideal,DyF2,1.0609664204089848e-13
3,gas,gas_ideal,Er,4.6084189841019475e-74
3,gas,gas_ideal,Er2,8.848465481143944e-159
3,gas,gas_ideal,Er2F4,7.271744243503684e-20
3,gas,gas_ideal,ErF,1.5938612454394335e-47
3,gas,gas_ideal,ErF2,1.3055972965837728e-15
3,gas,gas_ideal,Es,8.634518232210953e-154
3,gas,gas_ideal,EsF3,1.820704777395571e-28
3,gas,gas_ideal,Eu,1.6015511055120273e-142
3,gas,gas_ideal,EuF3,3.377086793529473e-17
3,gas,gas_ideal,F,1.5438610260609094
3,gas,gas_ideal,F2,22.689434533166285
3,gas,gas_ideal,Gd,1.1270391247460666e-148
3,gas,gas_ideal,Gd2,5.2129219359538954e-200
3,gas,gas_ideal,GdF3,6.185134126716922e-18
3,gas,gas_ideal,He,21.01963364506472
3,gas,gas_ideal,Hf,3.0393229012074756e-160
3,gas,gas_ideal,HfF,6.303999526591879e-133
3,gas,gas_ideal,HfF2,2.569234711497966e-76
3,gas,gas_ideal,HfF3,7.12509046235276e-49
3,gas,gas_ideal,HfF4,9.792406619570174e-21
3,gas,gas_ideal,Ho,1.2834387532834745e-73
3,gas,gas_ideal,Ho2,2.4642862432362583e-158
3,gas,gas_ideal,Ho2F4,2.025171408735823e-19
3,gas,gas_ideal,HoF,4.438883046030737e-47
3,gas,gas_ideal,HoF2,3.636071660147218e-15
3,gas,gas_ideal,In,4.3276249361147817e-73
3,gas,gas_ideal,In2,8.309322566947895e-158
3,gas,gas_ideal,In2F4,6.828672007861751e-19
3,gas,gas_ideal,InF,1.496746214757383e-46
3,gas,gas_ideal,InF2,1.226046380919732e-14
3,gas,gas_ideal,La,3.337420409099277e-151
3,gas,gas_ideal,La2,1.9819257913510178e-197
3,gas,gas_ideal,LaF3,2.074020539957213e-16
3,gas,gas_ideal,Li,1.804890420420977e-33
3,gas,gas_ideal,Li2,1.482842114292333e-66
3,gas,gas_ideal,Li2BeF4,9.175774791193528e-07
3,gas,gas_ideal,Li2BkF4,1.3953026973492132e-24
3,gas,gas_ideal,Li2CfF4,5.429459971099146e-24
3,gas,gas_ideal,Li2DyF4,4.051513069038604e-16
3,gas,gas_ideal,Li2ErF4,4.985685134098359e-18
3,gas,gas_ideal,Li2F2,1.2100032111827842e-07
3,gas,gas_ideal,Li2HfF6,5.62664681100882e-24
3,gas,gas_ideal,Li2HoF4,1.388506890290511e-17
3,gas,gas_ideal,Li2InF4,4.681904007507559e-17
3,gas,gas_ideal,Li2MnF4,8.505822826390484e-25
3,gas,gas_ideal,Li2PmF4,1.2544518845890039e-12
3,gas,gas_ideal,Li2PrF4,8.29258499081483e-12
3,gas,gas_ideal,Li2VF4,3.620019849221237e-29
3,gas,gas_ideal,Li2ZrF6,5.998137988452727e-11
3,gas,gas_ideal,Li3F3,1.728566405589149e-09
3,gas,gas_ideal,LiBeF3,3.45563489192479e-05
3,gas,gas_ideal,LiBkF3,5.254767902961516e-23
3,gas,gas_ideal,LiCfF3,2.0447571728162141e-22
3,gas,gas_ideal,LiDyF3,1.5258166471016864e-14
3,gas,gas_ideal,LiErF3,1.8776297262740476e-16
3,gas,gas_ideal,LiF,8.14838481207211e-07
3,gas,gas_ideal,LiHf2F9,5.316531467933366e-29
3,gas,gas_ideal,LiHoF3,5.229174611359177e-16
3,gas,gas_ideal,LiInF3,1.763224492444323e-15
3,gas,gas_ideal,LiMnF3,3.2033281997739643e-23
3,gas,gas_ideal,LiNpF5,2.370367156990181e-12
3,gas,gas_ideal,LiPmF3,4.724317892792037e-11
3,gas,gas_ideal,LiPrF3,3.1230219453527065e-10
3,gas,gas_ideal,LiUF5,1.7780147699488e-08
3,gas,gas_ideal,LiVF3,1.3633145085944363e-27
3,gas,gas_ideal,LiZr2F9,5.667547730599058e-16
3,gas,gas_ideal,Lu,3.6765820533182064e-159
3,gas,gas_ideal,Lu2,1.7005385895006197e-210
3,gas,gas_ideal,LuF3,2.0176897703331282e-28
3,gas,gas_ideal,Mg,1.5145364689520763e-79
3,gas,gas_ideal,Mg2,4.549545620657242e-169
3,gas,gas_ideal,MgF,8.197177475941505e-55
3,gas,gas_ideal,MgF2,2.698314852123212e-30
3,gas,gas_ideal,Mn,7.862188311985022e-81
3,gas,gas_ideal,Mn2,1.5095915133768975e-165
3,gas,gas_ideal,Mn2F4,1.2405951541352793e-26
3,gas,gas_ideal,MnF,2.719205284512947e-54
3,gas,gas_ideal,MnF2,2.22741288081047e-22
