Timestep,Phase Type,Phase Name,Component,Mole Percentage
1,gas,gas_ideal,Li2CfF4,5.968796409406199e-24
1,gas,gas_ideal,Li2DyF4,5.768895721219208e-17
1,gas,gas_ideal,Li2ErF4,1.0681725833753558e-18
1,gas,gas_ideal,Li2F2,1.2093449176735774e-07
1,gas,gas_ideal,Li2HfF6,5.813937752419544e-24
1,gas,gas_ideal,Li2HoF4,1.9930645617679316e-18
1,gas,gas_ideal,Li2InF4,4.2439494918857173e-17
1,gas,gas_ideal,Li2MnF4,8.882354568623045e-25
1,gas,gas_ideal,Li2PmF4,5.92879428712032e-13
1,gas,gas_ideal,Li2PrF4,2.6963005201455076e-12
1,gas,gas_ideal,Li2VF4,3.93495922109457e-29
1,gas,gas_ideal,Li2ZrF6,2.100262982342599e-11
1,gas,gas_ideal,Li3F3,1.7271559762605288e-09
1,gas,gas_ideal,LiBeF3,3.456177730619386e-05
1,gas,gas_ideal,LiBkF3,6.262804667310469e-23
1,gas,gas_ideal,LiCfF3,2.248485234681972e-22
1,gas,gas_ideal,LiDyF3,2.173181318287221e-15
1,gas,gas_ideal,LiErF3,4.023877038303143e-17
1,gas,gas_ideal,LiF,8.146167976031499e-07
1,gas,gas_ideal,LiHf2F9,1.925133473098318e-29
1,gas,gas_ideal,LiHoF3,7.508006525136137e-17
1,gas,gas_ideal,LiInF3,1.5987239494721546e-15
1,gas,gas_ideal,LiMnF3,3.3460419365762476e-23
1,gas,gas_ideal,LiNpF5,2.0971692167981254e-12
1,gas,gas_ideal,LiPmF3,2.2334161696399813e-11
1,gas,gas_ideal,LiPrF3,1.0157143068673752e-10
1,gas,gas_ideal,LiUF5,1.7800490733623287e-08
1,gas,gas_ideal,LiVF3,1.4823252630570156e-27
1,gas,gas_ideal,LiZr2F9,6.954471722602076e-17
1,gas,gas_ideal,Lu,3.443230526769657e-173
1,gas,gas_ideal,Lu2,1.9344758957280565e-209
1,gas,gas_ideal,LuF3,2.5952804510271175e-28
1,gas,gas_ideal,Mg,1.138284176901542e-79
1,gas,gas_ideal,Mg2,1.0449749573817352e-170
1,gas,gas_ideal,MgF,7.26029285730356e-55
1,gas,gas_ideal,MgF2,2.8164449206965755e-30
1,gas,gas_ideal,Mn,5.914988150271915e-81
1,gas,gas_ideal,Mn2,4.158541045527387e-167
1,gas,gas_ideal,Mn2F4,1.2967660070100438e-26
1,gas,gas_ideal,MnF,2.4108559976531367e-54
1,gas,gas_ideal,MnF2,2.3272810815466797e-22
1,gas,gas_ideal,Nd,1.7068350232823281e-155
1,gas,gas_ideal,NdF3,6.771282355394739e-16
1,gas,gas_ideal,Ne,2.4165057038967674
1,gas,gas_ideal,Np,2.4106062617426e-161
1,gas,gas_ideal,NpF3,6.407052523287021e-38
1,gas,gas_ideal,NpF4,5.531431685874995e-11
1,gas,gas_ideal,Pm,3.948136463454974e-69
1,gas,gas_ideal,Pm2,2.7757430986342857e-155
1,gas,gas_ideal,Pm2F4,8.655654122671237e-15
1,gas,gas_ideal,PmF,1.6091982317895098e-42
1,gas,gas_ideal,PmF2,1.5534136443436455e-10
1,gas,gas_ideal,Pr,1.7955358011231757e-68
1,gas,gas_ideal,Pr2,1.2623540636072743e-154
1,gas,gas_ideal,Pr2F4,3.936423424887239e-14
1,gas,gas_ideal,PrF,7.318321094083244e-42
1,gas,gas_ideal,PrF2,7.064623622283387e-10
1,gas,gas_ideal,Pu,3.34388736968026e-141
1,gas,gas_ideal,PuF,2.4593638975393154e-102
1,gas,gas_ideal,PuF2,1.0675258347559489e-50
1,gas,gas_ideal,PuF3,5.968020458297961e-22
1,gas,gas_ideal,PuF4,1.2367806910487623e-132
1,gas,gas_ideal,PuF6,41.41863347710456
1,gas,gas_ideal,Ra,1.4791224162787944e-81
1,gas,gas_ideal,Ra2,3.530215814101967e-176
1,gas,gas_ideal,RaF,9.891842552899848e-54
1,gas,gas_ideal,RaF2,2.2132554000782187e-28
1,gas,gas_ideal,Rb,2.5978067826868343e-33
1,gas,gas_ideal,Rb2,9.20770268903976e-69
1,gas,gas_ideal,Rb2F2,1.1488420366741435e-19
1,gas,gas_ideal,RbF,1.9265245987649654e-11
1,gas,gas_ideal,Sc,1.7858171631625945e-173
1,gas,gas_ideal,Sc2,1.0033078614566434e-209
1,gas,gas_ideal,ScF3,1.3460313901819197e-28
1,gas,gas_ideal,Sm,2.0416185487810237e-156
1,gas,gas_ideal,SmF3,8.099421131646691e-17
1,gas,gas_ideal,Sr,1.3162730064354951e-67
1,gas,gas_ideal,Sr2,1.2083734068470973e-158
1,gas,gas_ideal,SrF,8.395555082649381e-43
1,gas,gas_ideal,SrF2,3.256840864920433e-18
1,gas,gas_ideal,Tb,1.503035845912192e-175
1,gas,gas_ideal,Tb2,1.4582675452595682e-200
1,gas,gas_ideal,TbF3,1.8644087421277296e-20
1,gas,gas_ideal,Tm,1.002848842578263e-149
1,gas,gas_ideal,TmF,7.375757510522553e-111
1,gas,gas_ideal,TmF2,3.201564315576108e-59
1,gas,gas_ideal,TmF3,1.789839712711313e-30
1,gas,gas_ideal,TmF4,3.7091682446828113e-141
1,gas,gas_ideal,TmF6,1.2421659000930794e-07
1,gas,gas_ideal,U,2.046090228716816e-157
1,gas,gas_ideal,UF3,5.4382201568232674e-34
1,gas,gas_ideal,UF4,4.6950049466402265e-07
1,gas,gas_ideal,V,2.620390458944013e-85
1,gas,gas_ideal,V2,1.8422693337646136e-171
1,gas,gas_ideal,V2F4,5.7447845810068685e-31
1,gas,gas_ideal,VF,1.0680298748946464e-58
1,gas,gas_ideal,VF2,1.0310054705833141e-26
1,gas,gas_ideal,Y,7.391696053041069e-172
1,gas,gas_ideal,Y2,7.171532527244037e-197
1,gas,gas_ideal,YF3,9.168871639303474e-17
1,gas,gas_ideal,Yb,3.0164894163898784e-164
1,gas,gas_ideal,YbF3,1.1966886829610814e-24
1,gas,gas_ideal,Zr,7.7930895224025e-160
1,gas,gas_ideal,ZrF,3.3066637540982074e-133
1,gas,gas_ideal,ZrF2,6.909179373396832e-64
1,gas,gas_ideal,ZrF3,2.2580414358386473e-36
1,gas,gas_ideal,ZrF4,3.657209176518491e-08
1,salt,MSFL,Anion:F,100.0
1,salt,MSFL,Cation:Ac[3+],6.609684938619226e-17
1,salt,MSFL,Cation:Ba[2+],0.00012742372842171297
1,salt,MSFL,Cation:Be[CN=IV,5.256590770172984
1,salt,MSFL,Cation:Be[Dimer,15.871913328771884
1,salt,MSFL,Cation:Bk[CN=IV,9.525262812129943e-18
1,salt,MSFL,Cation:Bk[Dimer,2.876087418593653e-17
1,salt,MSFL,Cation:Ca[2+],2.1490899365961538e-16
1,salt,MSFL,Cation:Ce[3+],0.0004622515431617013
1,salt,MSFL,Cation:Cf[CN=IV,3.4197797835417816e-17
1,salt,MSFL,Cation:Cf[Dimer,1.0325789223663541e-16
1,salt,MSFL,Cation:Cs[1+],2.2239753030087584e-05
1,salt,MSFL,Cation:Dy[CN=IV,3.305248094858171e-10
1,salt,MSFL,Cation:Dy[Dimer,9.979968687946942e-10
1,salt,MSFL,Cation:Er[CN=IV,6.1200194401069325e-12
1,salt,MSFL,Cation:Er[Dimer,1.8478976654402888e-11
1,salt,MSFL,Cation:Es[3+],9.933817942923045e-17
1,salt,MSFL,Cation:Eu[3+],3.740448140527645e-06
1,salt,MSFL,Cation:Gd[3+],3.161130049816886e-07
1,salt,MSFL,Cation:Hf[CN=VI,1.2077534366189628e-16
1,salt,MSFL,Cation:Hf[Dimer,2.6211528645642027e-22
1,salt,MSFL,Cation:Ho[CN=IV,1.1419122764660691e-11
1,salt,MSFL,Cation:Ho[Dimer,3.447925370940301e-11
1,salt,MSFL,Cation:In[CN=IV,2.431540913650805e-10
1,salt,MSFL,Cation:In[Dimer,7.341870106346199e-10
1,salt,MSFL,Cation:La[3+],0.00010893841007436427
1,salt,MSFL,Cation:Li[1+],73.99945307241401
1,salt,MSFL,Cation:Lu[3+],6.905976568733746e-17
1,salt,MSFL,Cation:Mg[2+],1.0745499880425417e-16
1,salt,MSFL,Cation:Mn[CN=IV,5.089082371139037e-18
1,salt,MSFL,Cation:Mn[Dimer,1.5366133269499618e-17
1,salt,MSFL,Cation:Nd[3+],0.0002874749852542883
1,salt,MSFL,Cation:Np[3+],4.530046358212544e-25
1,salt,MSFL,Cation:Np[CN=VII,6.294686493022159e-05
1,salt,MSFL,Cation:Np[CN=VI],0.00039660344128821976
1,salt,MSFL,Cation:Np[Dimer],0.00011412765074892183
1,salt,MSFL,Cation:Pm[CN=IV,3.3968608498558487e-06
1,salt,MSFL,Cation:Pm[Dimer,1.0256587083920213e-05
1,salt,MSFL,Cation:Pr[CN=IV,1.5448263563849912e-05
1,salt,MSFL,Cation:Pr[Dimer,4.664496649743606e-05
1,salt,MSFL,Cation:Pu[3+],2.35137519462281e-10
1,salt,MSFL,Cation:Ra[2+],1.1366018380990873e-16
1,salt,MSFL,Cation:Rb[1+],8.471507147079113e-07
1,salt,MSFL,Cation:Sc[3+],3.581755966950533e-17
1,salt,MSFL,Cation:Sm[3+],3.4386115482739574e-05
1,salt,MSFL,Cation:Sr[2+],0.00012425729637883943
1,salt,MSFL,Cation:Tb[3+],2.7464332504332294e-08
1,salt,MSFL,Cation:Tm[3+],7.05189389384308e-19
1,salt,MSFL,Cation:U[3+],3.845042525722352e-21
1,salt,MSFL,Cation:U[CN=VII,0.5342845379028394
1,salt,MSFL,Cation:U[CN=VI],3.366316759289738
1,salt,MSFL,Cation:U[Dimer],0.968700176091672
1,salt,MSFL,Cation:V[CN=IV,2.2545071184123794e-22
1,salt,MSFL,Cation:V[Dimer,6.807328770118998e-22
1,salt,MSFL,Cation:Y[3+],0.0001350653071407456
1,salt,MSFL,Cation:Yb[3+],5.080545211855305e-13
1,salt,MSFL,Cation:Zr[CN=VI,0.0004362963524458492
1,salt,MSFL,Cation:Zr[Dimer,9.46881540005212e-10
1,solid,bccsoln,As,0.004376416720583967
1,solid,bccsoln,B,1.917210541416662e-07
1,solid,bccsoln,Ir,6.264729957703275e-11
1,solid,bccsoln,Mo,7.095523148101252
1,solid,bccsoln,Nb,0.9757019311501944
1,solid,bccsoln,Os,4.2324895861244313e-14
1,solid,bccsoln,Re,6.276951564815759e-11
1,solid,bccsoln,Ru,0.9195302846665677
1,solid,bccsoln,Sb,0.4556686790574649
1,solid,bccsoln,Si,9.459084394132269e-11
1,solid,bccsoln,Ta,5.433532109611876e-11
1,solid,bccsoln,Tc,0.35538625671615076
1,solid,bccsoln,Te,90.19381309145804
1,solid,bccsoln,W,1.3432279804758603e-10
1,solid,cphsoln,As,0.0013335961725214778
1,solid,cphsoln,B,5.842187349128686e-08
1,solid,cphsoln,Ir,1.9090092253278225e-11
1,solid,cphsoln,Mo,2.162171273096393
1,solid,cphsoln,Nb,0.29731911835171154
1,solid,cphsoln,Os,3.213959801985044e-12
1,solid,cphsoln,Re,1.9127334338545404e-11
1,solid,cphsoln,Ru,69.8249413611039
1,solid,cphsoln,Sb,0.1388528664262729
1,solid,cphsoln,Si,2.428071048745805e-11
1,solid,cphsoln,Ta,1.655723868929022e-11
1,solid,cphsoln,Tc,0.09122479989605681
1,solid,cphsoln,Te,27.484156926408083
1,solid,cphsoln,W,4.093128712266085e-11
2,gas,gas_ideal,Ac,1.761767909571936e-161
2,gas,gas_ideal,Ac2,4.2498929684414274e-210
2,gas,gas_ideal,AcF3,2.1719916400166446e-28
2,gas,gas_ideal,Ba,3.5621892433798684e-69
2,gas,gas_ideal,Ba2,5.665188802049131e-164
2,gas,gas_ideal,BaF,2.1022059993924853e-41
2,gas,gas_ideal,BaF2,4.150637596436395e-16
2,gas,gas_ideal,Be,7.844355426703786e-63
2,gas,gas_ideal,Be2,1.8345744745164836e-148
2,gas,gas_ideal,Be2F4,1.33889361999458e-08
2,gas,gas_ideal,BeF,2.821368815438013e-36
2,gas,gas_ideal,BeF2,0.00024033810777736116
2,gas,gas_ideal,Bk,1.2777782421134152e-80
2,gas,gas_ideal,Bk2,2.988364523991035e-166
2,gas,gas_ideal,Bk2F4,2.1809429112678883e-26
2,gas,gas_ideal,BkF,4.595767898368746e-54
2,gas,gas_ideal,BkF2,3.914901711658731e-22
2,gas,gas_ideal,Ca,2.801170672201747e-79
2,gas,gas_ideal,Ca2,2.2020643503197768e-170
2,gas,gas_ideal,CaF,1.5766243076847643e-54
2,gas,gas_ideal,CaF2,5.397101037128953e-30
2,gas,gas_ideal,Ce,2.649091918280086e-148
2,gas,gas_ideal,Ce2,6.390374722507597e-197
2,gas,gas_ideal,CeF3,3.2659270661468846e-15
2,gas,gas_ideal,Cf,4.7492109648413295e-80
2,gas,gas_ideal,Cf2,1.1107070927117377e-165
2,gas,gas_ideal,Cf2F4,8.10606852309125e-26
2,gas,gas_ideal,CfF,1.7081423501701283e-53
2,gas,gas_ideal,CfF2,1.4550798818215792e-21
2,gas,gas_ideal,Cs,2.4434933226052982e-36
2,gas,gas_ideal,Cs2,3.333748495541033e-103
2,gas,gas_ideal,Cs2Be2F6,4.999843192609216e-20
2,gas,gas_ideal,Cs2Bk2F6,8.144315878072687e-38
2,gas,gas_ideal,Cs2Cf2F6,3.0270568862794117e-37
2,gas,gas_ideal,Cs2Dy2F6,1.0143905824861564e-29
2,gas,gas_ideal,Cs2Er2F6,1.4253086783462827e-31
2,gas,gas_ideal,Cs2F2,4.283467412647047e-24
2,gas,gas_ideal,Cs2HfF6,6.388735786678898e-38
2,gas,gas_ideal,Cs2Ho2F6,3.442166190358305e-31
2,gas,gas_ideal,Cs2In2F6,2.3997936502089726e-30
2,gas,gas_ideal,Cs2Mn2F6,4.63663553345879e-38
2,gas,gas_ideal,Cs2Pm2F6,5.395639561707949e-26
2,gas,gas_ideal,Cs2Pr2F6,3.0321031616018748e-25
2,gas,gas_ideal,Cs2V2F6,1.9777138999377508e-42
2,gas,gas_ideal,Cs2ZrF6,4.558729980947099e-25
2,gas,gas_ideal,CsBeF3,5.242971640655645e-10
2,gas,gas_ideal,CsBkF3,8.540351274295257e-28
2,gas,gas_ideal,CsCfF3,3.1742542311876028e-27
2,gas,gas_ideal,CsDyF3,1.0637175710599856e-19
2,gas,gas_ideal,CsErF3,1.4946174693631062e-21
2,gas,gas_ideal,CsF,9.903672909323417e-13
2,gas,gas_ideal,CsHf2F9,3.8888280411625065e-32
2,gas,gas_ideal,CsHfF5,3.458683756604808e-27
2,gas,gas_ideal,CsHoF3,3.6095491444911056e-21
2,gas,gas_ideal,CsInF3,2.516488931106872e-20
2,gas,gas_ideal,CsMnF3,4.862102204708227e-28
2,gas,gas_ideal,CsNpF5,3.270709176464116e-16
2,gas,gas_ideal,CsPmF3,5.65801448474456e-16
2,gas,gas_ideal,CsPrF3,3.1795458928232564e-15
2,gas,gas_ideal,CsUF5,2.515693129190501e-12
2,gas,gas_ideal,CsVF3,2.073884618227975e-32
2,gas,gas_ideal,CsZr2F9,2.774902198798087e-19
2,gas,gas_ideal,CsZrF5,2.4679695423819453e-14
2,gas,gas_ideal,Dy,1.5914979658331913e-72
2,gas,gas_ideal,Dy2,3.722066869156836e-158
2,gas,gas_ideal,Dy2F4,2.7164073486963322e-18
2,gas,gas_ideal,DyF,5.724119429047327e-46
2,gas,gas_ideal,DyF2,4.876087184139677e-14
2,gas,gas_ideal,Er,2.2361957035454437e-74
2,gas,gas_ideal,Er2,5.229833854522024e-160
2,gas,gas_ideal,Er2F4,3.8167930921946796e-20
2,gas,gas_ideal,ErF,8.04289515199937e-48
2,gas,gas_ideal,ErF2,6.851334683030948e-16
2,gas,gas_ideal,Es,7.751041234815523e-156
2,gas,gas_ideal,EsF3,2.033003828638734e-28
2,gas,gas_ideal,Eu,7.823182645297886e-145
2,gas,gas_ideal,EuF3,2.051925643046748e-17
2,gas,gas_ideal,F,1.6055071664196712
2,gas,gas_ideal,F2,24.537581875174773
2,gas,gas_ideal,Gd,2.5698175575839708e-151
2,gas,gas_ideal,Gd2,6.199142071333943e-200
2,gas,gas_ideal,GdF3,3.1681938472795583e-18
2,gas,gas_ideal,He,21.5945411668611
2,gas,gas_ideal,Hf,8.189463069764844e-162
2,gas,gas_ideal,HfF,4.949331333880503e-134
2,gas,gas_ideal,HfF2,2.3665293451195496e-76
2,gas,gas_ideal,HfF3,6.8249981888299296e-49
2,gas,gas_ideal,HfF4,9.754514108328268e-21
2,gas,gas_ideal,Ho,5.40048437416343e-74
2,gas,gas_ideal,Ho2,1.2630216562010814e-159
2,gas,gas_ideal,Ho2F4,9.217677782463998e-20
2,gas,gas_ideal,HoF,1.9423849854706916e-47
2,gas,gas_ideal,HoF2,1.654619308999163e-15
2,gas,gas_ideal,In,3.7650849472265396e-73
2,gas,gas_ideal,In2,8.805476502319229e-159
2,gas,gas_ideal,In2F4,6.426338354606532e-19
2,gas,gas_ideal,InF,1.3541830628196957e-46
2,gas,gas_ideal,InF2,1.1535599072385355e-14
2,gas,gas_ideal,La,1.919621654383033e-155
2,gas,gas_ideal,La2,2.984428083237831e-197
2,gas,gas_ideal,LaF3,1.3949132509525385e-16
2,gas,gas_ideal,Li,1.735346283192892e-33
2,gas,gas_ideal,Li2,1.370772969806305e-66
2,gas,gas_ideal,Li2BeF4,9.175229841229976e-07
2,gas,gas_ideal,Li2BkF4,1.4945662734254508e-24
2,gas,gas_ideal,Li2CfF4,5.554962746661152e-24
2,gas,gas_ideal,Li2DyF4,1.8615117283773363e-16
2,gas,gas_ideal,Li2ErF4,2.6155889724418008e-18
2,gas,gas_ideal,Li2F2,1.209665325855308e-07
2,gas,gas_ideal,Li2HfF6,5.603308920784072e-24
2,gas,gas_ideal,Li2HoF4,6.316731291680111e-18
2,gas,gas_ideal,Li2InF4,4.403869774304048e-17
2,gas,gas_ideal,Li2MnF4,8.508706187502913e-25
2,gas,gas_ideal,Li2PmF4,9.901557151289079e-13
2,gas,gas_ideal,Li2PrF4,5.564223184267309e-12
2,gas,gas_ideal,Li2VF4,3.629309738942935e-29
2,gas,gas_ideal,Li2ZrF6,3.998282793748994e-11
2,gas,gas_ideal,Li3F3,1.7278424200883457e-09
2,gas,gas_ideal,LiBeF3,3.4559122155884704e-05
2,gas,gas_ideal,LiBkF3,5.629384691953562e-23
2,gas,gas_ideal,LiCfF3,2.092314192180679e-22
2,gas,gas_ideal,LiDyF3,7.01150950208572e-15
2,gas,gas_ideal,LiErF3,9.851792311731743e-17
2,gas,gas_ideal,LiF,8.147247041987004e-07
2,gas,gas_ideal,LiHf2F9,3.53071198626778e-29
2,gas,gas_ideal,LiHoF3,2.379239453535131e-16
2,gas,gas_ideal,LiInF3,1.6587472588956944e-15
2,gas,gas_ideal,LiMnF3,3.2048615850589545e-23
2,gas,gas_ideal,LiNpF5,2.3129864749995087e-12
2,gas,gas_ideal,LiPmF3,3.729488296709538e-11
2,gas,gas_ideal,LiPrF3,2.0958021984757368e-10
2,gas,gas_ideal,LiUF5,1.7790527586305746e-08
2,gas,gas_ideal,LiVF3,1.3670039964127712e-27
2,gas,gas_ideal,LiZr2F9,2.519365821865562e-16
2,gas,gas_ideal,Lu,1.8022303375797825e-161
2,gas,gas_ideal,Lu2,4.347500029702066e-210
2,gas,gas_ideal,LuF3,2.2218756541880525e-28
2,gas,gas_ideal,Mg,1.4006105279297822e-79
2,gas,gas_ideal,Mg2,1.1010519790329298e-170
2,gas,gas_ideal,MgF,7.883263329319346e-55
2,gas,gas_ideal,MgF2,2.698599056430191e-30
2,gas,gas_ideal,Mn,7.274511561142438e-81
2,gas,gas_ideal,Mn2,1.7013039948719963e-166
2,gas,gas_ideal,Mn2F4,1.2416312861900885e-26
2,gas,gas_ideal,MnF,2.6164138351358243e-54
2,gas,gas_ideal,MnF2,2.2287903192884366e-22
2,gas,gas_ideal,Nd,4.695624452424903e-143
2,gas,gas_ideal,NdF3,1.2316051741217051e-15
2,gas,gas_ideal,Ne,1.1490355437567066
2,gas,gas_ideal,Np,2.8563282203529212e-158
2,gas,gas_ideal,NpF3,8.006729785482118e-38
2,gas,gas_ideal,NpF4,6.09985691666723e-11
2,gas,gas_ideal,Pm,8.465328380495372e-69
2,gas,gas_ideal,Pm2,1.9798026122565212e-154
2,gas,gas_ideal,Pm2F4,1.4448827906523028e-14
2,gas,gas_ideal,PmF,3.044713326459768e-42
2,gas,gas_ideal,PmF2,2.593636945307524e-10
2,gas,gas_ideal,Pr,4.757128168578623e-68
2,gas,gas_ideal,Pr2,1.1125587043606106e-153
2,gas,gas_ideal,Pr2F4,8.119581798555508e-14
2,gas,gas_ideal,PrF,1.7109899202399171e-41
2,gas,gas_ideal,PrF2,1.4575055824197843e-09
2,gas,gas_ideal,Pu,1.7026717826895575e-140
2,gas,gas_ideal,PuF,2.1810890946734106e-100
2,gas,gas_ideal,PuF2,2.172569382064363e-50
2,gas,gas_ideal,PuF3,1.0717926414541297e-21
2,gas,gas_ideal,PuF4,1.0231150852196197e-132
2,gas,gas_ideal,PuF6,51.11305685585768
2,gas,gas_ideal,Ra,1.8261335461086903e-81
2,gas,gas_ideal,Ra2,2.90422282748946e-176
2,gas,gas_ideal,RaF,1.0776824682899602e-53
2,gas,gas_ideal,RaF2,2.127797832941848e-28
2,gas,gas_ideal,Rb,5.33372575266882e-33
2,gas,gas_ideal,Rb2,3.88149511685062e-68
2,gas,gas_ideal,Rb2F2,3.771189905340148e-19
2,gas,gas_ideal,RbF,3.490467518181306e-11
2,gas,gas_ideal,Sc,1.0450320699070058e-161
2,gas,gas_ideal,Sc2,2.520919141257766e-210
2,gas,gas_ideal,ScF3,1.2883654578194748e-28
2,gas,gas_ideal,Sm,6.735788755835765e-144
2,gas,gas_ideal,SmF3,1.7667154534034372e-16
